game_id,player,period,start_event,end_event,start_time,end_time,home_lineup,away_lineup,def_rebounds,assists,3pt_made,points,2pt_made,fouls,off_rebounds,ft_made,turnovers,steals
,Lonnie Walker IV,2,180,218,9:52,6:23,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tobias Harris')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",1.0,,,4.0,2.0,,,,1.0,
,Paul Reed,2,180,218,9:52,6:23,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tobias Harris')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,,,2.0,1.0,,,,,
,Tobias Harris,2,180,218,9:52,6:23,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tobias Harris')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,,,2.0,1.0,,,,,
,Noah Clowney,2,180,218,9:52,6:23,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tobias Harris')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",1.0,1.0,,,,,,,,
,Nicolas Batum,2,180,218,9:52,6:23,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tobias Harris')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",1.0,,,,,,,,,
,Tyrese Maxey,2,218,248,6:23,4:34,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",1.0,,1.0,3.0,,,,,,
,Nic Claxton,2,218,248,6:23,4:34,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",1.0,,,,,,,,,
,Kelly Oubre Jr.,2,218,248,6:23,4:34,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",1.0,,,,,,,,,
,Kyle Lowry,2,218,248,6:23,4:34,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,2.0,,,,,,,,
,Mo Bamba,2,218,248,6:23,4:34,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",1.0,,,,,,,,,
,Tobias Harris,2,218,248,6:23,4:34,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,1.0,3.0,,,,,,
,Mikal Bridges,2,248,291,4:34,0:32,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,1.0,,2.0,1.0,,,,,
,Lonnie Walker IV,2,248,291,4:34,0:32,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,2.0,,2.0,1.0,,,,,1.0
,Kelly Oubre Jr.,2,248,291,4:34,0:32,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",2.0,,1.0,3.0,,,,,1.0,
,Tobias Harris,2,248,291,4:34,0:32,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,2.0,,1.0,1.0,2.0,,
,Kyle Lowry,2,248,291,4:34,0:32,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",2.0,2.0,,,,,,,1.0,
,Noah Clowney,2,248,291,4:34,0:32,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,,,2.0,,,,
,Trendon Watford,2,248,291,4:34,0:32,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,2.0,1.0,,,,,
,Nic Claxton,2,248,291,4:34,0:32,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,,,2.0,1.0,1.0,,,,
,Tyrese Maxey,2,248,291,4:34,0:32,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,1.0,3.0,,,,,,
,Trendon Watford,2,291,308,0:32,11:43,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Nicolas Batum', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,,,,1.0,,,,
,Tyrese Maxey,2,291,308,0:32,11:43,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Nicolas Batum', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,,2.0,,,,2.0,,
,Cam Thomas,2,291,308,0:32,11:43,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Nicolas Batum', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,,2.0,1.0,,,,,
,Trendon Watford,3,308,367,11:43,6:15,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,,,2.0,1.0,,,,,
,Nic Claxton,3,308,367,11:43,6:15,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",2.0,1.0,,2.0,1.0,1.0,1.0,,2.0,
,Cam Thomas,3,308,367,11:43,6:15,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,,2.0,6.0,,,,,,
,Mo Bamba,3,308,367,11:43,6:15,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",3.0,,,4.0,2.0,,2.0,,,
,Tobias Harris,3,308,367,11:43,6:15,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,,1.0,3.0,,,1.0,,,1.0
,Tyrese Maxey,3,308,367,11:43,6:15,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,1.0,,2.0,1.0,1.0,,,1.0,
,Mikal Bridges,3,308,367,11:43,6:15,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,,,1.0,,,,
,Kyle Lowry,3,308,367,11:43,6:15,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,1.0,,,,,,,1.0,1.0
,Kelly Oubre Jr.,3,308,367,11:43,6:15,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,3.0,1.0,,,1.0,,
,Noah Clowney,3,308,367,11:43,6:15,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,,,,,,,1.0
,Trendon Watford,3,367,386,6:15,4:50,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Noah Clowney', 'Trendon Watford')",1.0,,,,,,,,,1.0
,Jalen Wilson,3,367,386,6:15,4:50,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Noah Clowney', 'Trendon Watford')",,,,,,1.0,,,,
,Tyrese Maxey,3,367,386,6:15,4:50,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Noah Clowney', 'Trendon Watford')",,,,,,,,,1.0,
,Kyle Lowry,3,367,386,6:15,4:50,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Noah Clowney', 'Trendon Watford')",1.0,,,,,,,,,
,Mikal Bridges,3,367,386,6:15,4:50,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Noah Clowney', 'Trendon Watford')",1.0,,,,,,,,,
,Mo Bamba,3,367,386,6:15,4:50,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Noah Clowney', 'Trendon Watford')",,,,,,1.0,,,,
,Noah Clowney,3,367,386,6:15,4:50,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Noah Clowney', 'Trendon Watford')",,,,1.0,,,,1.0,,
,Noah Clowney,3,390,391,4:50,4:28,"('Kelly Oubre Jr.', 'Kyle Lowry', 'Mo Bamba', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Noah Clowney', 'Trendon Watford')",,,,1.0,,,,1.0,,
,Buddy Hield,3,391,406,4:28,3:07,"('Buddy Hield', 'Kelly Oubre Jr.', 'Paul Reed', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Noah Clowney', 'Trendon Watford')",1.0,1.0,,,,,1.0,,,
,Tobias Harris,3,391,406,4:28,3:07,"('Buddy Hield', 'Kelly Oubre Jr.', 'Paul Reed', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Noah Clowney', 'Trendon Watford')",1.0,,1.0,3.0,,,,,,
,Noah Clowney,3,391,406,4:28,3:07,"('Buddy Hield', 'Kelly Oubre Jr.', 'Paul Reed', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Noah Clowney', 'Trendon Watford')",1.0,,,,,,1.0,,,
,Mikal Bridges,3,391,406,4:28,3:07,"('Buddy Hield', 'Kelly Oubre Jr.', 'Paul Reed', 'Tobias Harris', 'Tyrese Maxey')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Noah Clowney', 'Trendon Watford')",1.0,,,,,,,,,
,Tyrese Maxey,3,406,452,3:07,11:48,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tyrese Maxey')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,1.0,,2.0,1.0,1.0,,,,
,Buddy Hield,3,406,452,3:07,11:48,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tyrese Maxey')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",1.0,,3.0,9.0,,1.0,,,,
,Cam Thomas,3,406,452,3:07,11:48,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tyrese Maxey')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,,,3.0,1.0,,,1.0,,
,Noah Clowney,3,406,452,3:07,11:48,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tyrese Maxey')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,,,3.0,1.0,,,1.0,,
,Lonnie Walker IV,3,406,452,3:07,11:48,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tyrese Maxey')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,1.0,,2.0,1.0,,,,,
,Paul Reed,3,406,452,3:07,11:48,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tyrese Maxey')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,,,,,1.0,1.0,,,
,Nicolas Batum,3,406,452,3:07,11:48,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tyrese Maxey')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,2.0,,,,,,,,
,Lonnie Walker IV,4,452,475,11:48,10:41,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tyrese Maxey')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",1.0,,,,,,,,,
,Cam Thomas,4,452,475,11:48,10:41,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tyrese Maxey')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",1.0,,,,,,,,,
,Tyrese Maxey,4,452,475,11:48,10:41,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tyrese Maxey')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",,,,2.0,1.0,,,,,
,Nicolas Batum,4,452,475,11:48,10:41,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tyrese Maxey')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",,,,,,1.0,,,,
,Cam Thomas,4,465,471,10:41,10:28,"('Buddy Hield', 'Cameron Payne', 'Nicolas Batum', 'Paul Reed', 'Tyrese Maxey')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",,,,2.0,,,,2.0,,
,Cameron Payne,4,471,477,10:28,10:21,"('Buddy Hield', 'Cameron Payne', 'Kyle Lowry', 'Nicolas Batum', 'Paul Reed')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",,,,2.0,1.0,,,,,
,Kyle Lowry,4,471,477,10:28,10:21,"('Buddy Hield', 'Cameron Payne', 'Kyle Lowry', 'Nicolas Batum', 'Paul Reed')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",,1.0,,,,,,,,
,Paul Reed,4,477,507,10:21,7:34,"('Buddy Hield', 'Cameron Payne', 'Kyle Lowry', 'Nicolas Batum', 'Paul Reed')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Noah Clowney')",3.0,1.0,,4.0,2.0,,,,,1.0
,Buddy Hield,4,477,507,10:21,7:34,"('Buddy Hield', 'Cameron Payne', 'Kyle Lowry', 'Nicolas Batum', 'Paul Reed')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Noah Clowney')",,1.0,,2.0,1.0,,1.0,,1.0,
,Jalen Wilson,4,477,507,10:21,7:34,"('Buddy Hield', 'Cameron Payne', 'Kyle Lowry', 'Nicolas Batum', 'Paul Reed')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Noah Clowney')",,,,2.0,1.0,,,,,1.0
,Cameron Payne,4,477,507,10:21,7:34,"('Buddy Hield', 'Cameron Payne', 'Kyle Lowry', 'Nicolas Batum', 'Paul Reed')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Noah Clowney')",1.0,1.0,,2.0,1.0,,,,,
,Nicolas Batum,4,477,507,10:21,7:34,"('Buddy Hield', 'Cameron Payne', 'Kyle Lowry', 'Nicolas Batum', 'Paul Reed')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Noah Clowney')",1.0,1.0,,,,,,,,
,Lonnie Walker IV,4,477,507,10:21,7:34,"('Buddy Hield', 'Cameron Payne', 'Kyle Lowry', 'Nicolas Batum', 'Paul Reed')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Noah Clowney')",,,,,,,,,1.0,
,Keon Johnson,4,477,507,10:21,7:34,"('Buddy Hield', 'Cameron Payne', 'Kyle Lowry', 'Nicolas Batum', 'Paul Reed')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Noah Clowney')",1.0,,,,,,,,,
,Paul Reed,4,507,533,7:34,5:47,"('Buddy Hield', 'Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Trendon Watford')",,,,2.0,1.0,1.0,1.0,,,
,Buddy Hield,4,507,533,7:34,5:47,"('Buddy Hield', 'Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Trendon Watford')",,1.0,,,,,,,,
,Jacob Gilyard,4,507,533,7:34,5:47,"('Buddy Hield', 'Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Trendon Watford')",,,,,,,,,1.0,
,Lonnie Walker IV,4,507,533,7:34,5:47,"('Buddy Hield', 'Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Trendon Watford')",1.0,,,,,,,,,
,Trendon Watford,4,507,533,7:34,5:47,"('Buddy Hield', 'Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Trendon Watford')",,,,2.0,,,,2.0,,
,Jalen Wilson,4,507,533,7:34,5:47,"('Buddy Hield', 'Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Trendon Watford')",1.0,,,,,1.0,,,,
,Jeff Dowtin Jr.,4,507,533,7:34,5:47,"('Buddy Hield', 'Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Trendon Watford')",1.0,,,,,,,,,
,Paul Reed,4,537,540,5:47,5:33,"('Buddy Hield', 'Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Lonnie Walker IV', 'Trendon Watford')",,,,1.0,,,,1.0,,
,Ricky Council IV,4,540,611,5:33,0:00,"('Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV', 'Terquavion Smith')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Noah Clowney', 'Trendon Watford')",2.0,,1.0,3.0,,1.0,,,1.0,
,Keon Johnson,4,540,611,5:33,0:00,"('Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV', 'Terquavion Smith')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Noah Clowney', 'Trendon Watford')",1.0,,,3.0,1.0,1.0,,1.0,1.0,
,Jeff Dowtin Jr.,4,540,611,5:33,0:00,"('Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV', 'Terquavion Smith')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Noah Clowney', 'Trendon Watford')",1.0,1.0,,2.0,1.0,,,,,1.0
,Cameron Payne,4,540,611,5:33,0:00,"('Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV', 'Terquavion Smith')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Noah Clowney', 'Trendon Watford')",,,1.0,3.0,,,1.0,,1.0,
,Paul Reed,4,540,611,5:33,0:00,"('Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV', 'Terquavion Smith')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Noah Clowney', 'Trendon Watford')",2.0,1.0,,2.0,1.0,1.0,2.0,,2.0,1.0
,Trendon Watford,4,540,611,5:33,0:00,"('Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV', 'Terquavion Smith')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Noah Clowney', 'Trendon Watford')",1.0,3.0,1.0,3.0,,1.0,,,1.0,
,Jacob Gilyard,4,540,611,5:33,0:00,"('Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV', 'Terquavion Smith')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Noah Clowney', 'Trendon Watford')",,2.0,,,,,,,,4.0
,Jalen Wilson,4,540,611,5:33,0:00,"('Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV', 'Terquavion Smith')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Noah Clowney', 'Trendon Watford')",2.0,1.0,1.0,7.0,2.0,,,,,
,Terquavion Smith,4,540,611,5:33,0:00,"('Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV', 'Terquavion Smith')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Noah Clowney', 'Trendon Watford')",1.0,,,1.0,,1.0,,1.0,1.0,
,Noah Clowney,4,540,611,5:33,0:00,"('Cameron Payne', 'Jeff Dowtin Jr.', 'Paul Reed', 'Ricky Council IV', 'Terquavion Smith')","('Jacob Gilyard', 'Jalen Wilson', 'Keon Johnson', 'Noah Clowney', 'Trendon Watford')",,,,3.0,1.0,,,1.0,,
,Alex Caruso,1,7,58,11:40,6:15,"('Donte DiVincenzo', 'Isaiah Hartenstein', 'Jalen Brunson', 'Josh Hart', 'OG Anunoby')","('Alex Caruso', 'Coby White', 'DeMar DeRozan', 'Javonte Green', 'Nikola Vucevic')",,2.0,,,,,,,2.0,1.0
,Jalen Brunson,1,7,58,11:40,6:15,"('Donte DiVincenzo', 'Isaiah Hartenstein', 'Jalen Brunson', 'Josh Hart', 'OG Anunoby')","('Alex Caruso', 'Coby White', 'DeMar DeRozan', 'Javonte Green', 'Nikola Vucevic')",1.0,,,4.0,2.0,,,,,
,Josh Hart,1,7,58,11:40,6:15,"('Donte DiVincenzo', 'Isaiah Hartenstein', 'Jalen Brunson', 'Josh Hart', 'OG Anunoby')","('Alex Caruso', 'Coby White', 'DeMar DeRozan', 'Javonte Green', 'Nikola Vucevic')",,1.0,,2.0,1.0,,,,,1.0
,OG Anunoby,1,7,58,11:40,6:15,"('Donte DiVincenzo', 'Isaiah Hartenstein', 'Jalen Brunson', 'Josh Hart', 'OG Anunoby')","('Alex Caruso', 'Coby White', 'DeMar DeRozan', 'Javonte Green', 'Nikola Vucevic')",1.0,2.0,,2.0,1.0,,1.0,,1.0,1.0
,Javonte Green,1,7,58,11:40,6:15,"('Donte DiVincenzo', 'Isaiah Hartenstein', 'Jalen Brunson', 'Josh Hart', 'OG Anunoby')","('Alex Caruso', 'Coby White', 'DeMar DeRozan', 'Javonte Green', 'Nikola Vucevic')",1.0,,,4.0,2.0,,1.0,,,
,Isaiah Hartenstein,1,7,58,11:40,6:15,"('Donte DiVincenzo', 'Isaiah Hartenstein', 'Jalen Brunson', 'Josh Hart', 'OG Anunoby')","('Alex Caruso', 'Coby White', 'DeMar DeRozan', 'Javonte Green', 'Nikola Vucevic')",,1.0,,2.0,1.0,,2.0,,,1.0
,Coby White,1,7,58,11:40,6:15,"('Donte DiVincenzo', 'Isaiah Hartenstein', 'Jalen Brunson', 'Josh Hart', 'OG Anunoby')","('Alex Caruso', 'Coby White', 'DeMar DeRozan', 'Javonte Green', 'Nikola Vucevic')",1.0,,,,,,,,2.0,
